"01:42:17,275","01:42:19,402
", ,LYLE

"01:42:19,485","01:42:22,738
", ,JOHN BRIDGER

"01:42:22,780","01:42:25,408
", ,HALF-EAR

"01:42:25,491","01:42:26,701
", ,STEVE

"01:42:26,742","01:42:28,536
", ,YEVHEN

"01:42:28,577","01:42:32,206
",gold,CHARLIE

"01:42:32,248","01:42:33,040
", ,RICHARD

"01:42:33,082","01:42:34,292
", ,STELLA

"01:42:34,375","01:42:36,085
",gold,LYLE

"01:42:50,141","01:42:52,101
", ,STEVE

"01:42:52,143","01:42:53,936
", ,RICHARD

"01:42:54,061","01:42:55,938
", ,DANYA

"01:42:56,063","01:42:57,982
", ,CHARLIE

"01:43:07,450","01:43:09,118
",dead,STEVE

"01:43:09,201","01:43:11,245
", ,DETECTIVE

"01:43:11,287","01:43:12,455
",lot,CHARLIE

"01:43:12,538","01:43:14,206
",trying,CHARLIE

"01:43:14,290","01:43:16,250
", ,STELLA

"01:43:16,334","01:43:18,294
", ,LYLE

"01:43:21,088","01:43:22,632
",lot gold,CHARLIE

"01:43:22,715","01:43:24,258
", ,CHARLIE

"01:43:24,300","01:43:25,718
", ,CHARLIE

"01:43:33,809","01:43:35,645
", ,STELLA

"01:43:40,983","01:43:42,318
", ,CHARLIE

"01:43:42,401","01:43:44,654
",gold,STELLA

"01:43:44,737","01:43:46,906
", ,LYLE

"01:43:51,327","01:43:52,954
", ,LYLE

"01:43:53,037","01:43:54,747
",on,STEVE

"01:43:56,332","01:43:57,458
", ,HANDSOME ROB

"01:44:00,920","01:44:02,171
", ,STEVE

"01:44:02,254","01:44:03,839
", ,STEVE

"01:44:03,923","01:44:04,840
", ,STELLA

"01:44:04,924","01:44:07,093
",going,MASHKOV

"01:44:07,176","01:44:10,137
",going,STEVE

"01:44:10,221","01:44:12,056
", ,STELLA

"01:44:12,139","01:44:13,724
", ,MASHKOV

"01:44:16,644","01:44:17,603
",on,STELLA

"01:44:23,192","01:44:24,235
", ,STELLA

"01:44:24,318","01:44:26,445
", ,CHARLIE

"01:44:26,529","01:44:27,905
", ,CHARLIE

"01:44:27,989","01:44:30,658
", ,CHARLIE

"01:44:30,700","01:44:32,660
",friend,LYLE

"01:44:32,702","01:44:33,744
", ,STEVE

"01:44:38,708","01:44:39,917
", ,CHARLIE

"01:44:40,001","01:44:41,460
",money,STELLA

"01:44:41,544","01:44:43,004
", ,MASHKOV

"01:44:43,087","01:44:44,422
",having,CHARLIE

"01:44:44,505","01:44:46,424
", ,CHARLIE

"01:44:46,507","01:44:48,926
", ,LYLE

"01:44:50,553","01:44:53,472
", ,CHARLIE

"01:44:53,556","01:44:55,766
",break,STEVE

"01:44:58,019","01:45:04,400
", ,YEVHEN

"01:45:04,442","01:45:09,655
",cash,CHARLIE

"01:45:09,739","01:45:11,198
", ,CHARLIE

"01:45:11,282","01:45:14,869
", ,CHARLIE

"01:45:14,952","01:45:17,538
", ,STELLA

"01:45:17,580","01:45:20,583
", ,JOHN BRIDGER

"01:45:20,625","01:45:21,709
", ,JOHN BRIDGER

"01:45:21,751","01:45:24,879
", ,JOHN BRIDGER

"01:45:24,962","01:45:29,091
",get,LYLE

"01:45:29,175","01:45:31,594
", ,LYLE

"01:45:31,636","01:45:36,098
", ,STELLA

"01:45:36,182","01:45:37,266
", ,VALET

"01:45:37,350","01:45:38,726
", ,VALET

"01:45:38,768","01:45:39,894
", ,CHARLIE

"01:45:39,977","01:45:41,938
", ,STEVE

"01:45:42,063","01:45:46,108
", ,STEVE

"01:45:46,192","01:45:47,318
", ,STELLA

"01:45:47,401","01:45:49,612
", ,LYLE

"01:45:49,654","01:45:53,115
", ,STELLA

"01:45:53,199","01:45:54,325
", ,CHARLIE

"01:45:54,408","01:45:55,910
",set,CHARLIE

"01:45:55,993","01:46:01,415
", ,STELLA

"01:46:10,132","01:46:11,884
", ,STELLA

"01:46:11,968","01:46:14,887
", ,CHARLIE

"01:46:14,971","01:46:18,224
", ,STELLA

"01:46:18,307","01:46:19,892
",on,JOHN BRIDGER

"01:47:23,497","01:47:25,875
", ,JOHN BRIDGER

"01:47:25,958","01:47:29,545
", ,JOHN BRIDGER

"01:47:29,629","01:47:36,761
", ,JOHN BRIDGER

"01:47:36,844","01:47:43,100
", ,STELLA

"01:47:43,184","01:47:50,232
", ,STEVE

"01:47:50,316","01:47:55,112
", ,JOHN BRIDGER

"01:47:55,196","01:47:58,616
", ,KAREN

"01:47:58,699","01:48:00,701
", ,KAREN

"01:48:00,785","01:48:01,744
", ,KAREN

"01:48:01,786","01:48:05,206
", ,KAREN

"01:48:05,247","01:48:06,207
", ,KAREN

"01:48:06,248","01:48:08,542
", ,KAREN

"01:48:08,584","01:48:09,543
", ,KAREN

"01:48:09,585","01:48:11,545
", ,KAREN

"01:48:11,587","01:48:12,546
", ,KAREN

"01:48:12,588","01:48:14,548
", ,KAREN

"01:48:14,590","01:48:15,549
", ,KAREN

"01:48:15,591","01:48:17,551
", ,KAREN

"01:48:17,593","01:48:18,552
", ,KAREN

"01:48:18,594","01:48:20,554
", ,KAREN

"01:48:20,596","01:48:21,555
", ,KAREN

"01:48:21,597","01:48:23,557
", ,KAREN

"01:48:23,599","01:48:24,558
", ,KAREN

"01:48:24,600","01:48:26,560
", ,KAREN

"01:48:26,602","01:48:27,561
", ,KAREN

